1	https://arquetipo-influence.com/portfolios/xarxes-socials/	200	UTF-8	746
2	https://llorensgmr.com/politica-de-xarxes-sociales/	200	UTF-8	1713
3	https://www.mateumateu.com/ca/community-manager-mallorca/	200	UTF-8	955
4	https://www.ldggroup.es/ca/politica-de-privacitat-xxss/	200	UTF-8	1200
5	https://www.huffingtonpost.es/entry/el-narcisisme-en-les-xarxes-socials-i-el-genere_es_6399ab77e4b09e0de4985601.html	200	UTF-8	2304
6	https://ateneu.xtec.cat/wikiform/wikiexport/cmd/tac/ciberseguretat/modul4/1identitats	200	utf-8	4369
7	https://prodentsbcn.com/politica-de-privacitat-xarxes-sociales/	200	UTF-8	1444
8	https://totsobreinternet.wordpress.com/2018/06/04/xarxes-socials/	200	UTF-8	436
9	https://www.grafiati.com/en/literature-selections/xarxes-sociales/journal/	200	utf-8	3203
10	https://www2.cruzroja.es/ca/web/ahora/jovenes-entre-pantallas	200	UTF-8	1756
11	https://www.setemcat.com/ca/grups-whatsapp-xarxes-sociales-sense-consentiment-dels-participants-no-legal/	200	UTF-8	1131
12	https://www.masferriol.com/ca/addiccions/abordem-laddiccio-a-les-xarxes-socials/	200	UTF-8	1236
13	https://www.revistaalimara.net/revista/addiccio-a-noves-tecnologies-us-i-abus-de-les-xarxes-socials-i-impacte-en-la-salut-mental-a-la-infancia-i-ladolescencia-trastorns-de-la-conducta-alimentaria/	200	UTF-8	4476
14	https://mogentic.cat/lesson/creacio-de-contingut-digital/	200	UTF-8	365
15	https://ca.wikipedia.org/wiki/Xarxa_(pesca)	200	UTF-8	1168
16	https://www.peixdesitges.cat/pescadors/arts_tremall.html	200		499
17	https://www.rmg-redes.com/ca	200	UTF-8	1094
18	https://rosespedia.cat/index.php/Xarxes	200	UTF-8	1882
19	https://ratera.com/ca/aplicacions/maritima/xarxa-de-pesca/	200	UTF-8	599
20	https://www.llotjavilanova.com/soltes/	200	UTF-8	602
21	https://www.xarxesmf.com/ca/empresa	200	UTF-8	245
22	https://radiopalafrugell.cat/les-xarxes-fantasma-son-una-fenomen-habitual-a-les-nostres-costes/	200	UTF-8	997
23	https://ca.greenfishingnet.com/news/what-are-the-types-of-fishing-nets-44793532.html	200		1455
24	https://laxarxames.cat/movie-details/3517729	200		11
25	https://www.peixacasa.cat/blog/metodes-de-pesca/?srsltid=AfmBOopH2csaPQjrg-JZD61Lz5OmWJvY7RK74_g3pEnjKFvg1HCKM9FF	200	UTF-8	1522
26	https://ca.wikipedia.org/wiki/Xarxa_xinesa_(pesca)	200	UTF-8	1198
27	https://museudelapesca.org/home/actualitat/projecte-destresa-marinera.html	200	utf-8	936
28	https://agroxerxa.menorca.es/Contingut.aspx?idpub=11162	200	utf-8	242
29	https://laxarxames.cat/movie-details/39589?utm_source=www.google.com	200		11
30	https://fr.wikipedia.org/wiki/Fichier:Xarxa_ferrovi%C3%A0ria_est%C3%A0ndard_de_Catalunya.svg	200	UTF-8	881
31	https://www.elvendrell.net/mou-te-en-transport-public-cid-822/xarxa-ferroviaria-cid-825	200	utf-8	519
32	https://www.trenscat.com/internacional/paris_ct.html	200		332
33	https://ferroviaria.cat/	200	UTF-8	774
34	http://www.icc.cat/eng/Home-CCCC/Geoinformacio-oficial-PCC/Grup-I-7.-Xarxes-de-transport	200	utf-8	1458
35	https://view.genially.com/5f0c1fecbd50260dc68543a1/presentation-la-xarxa-de-transports	200	utf-8	1686
36	https://www.ccoo.cat/noticies/ccoo-de-catalunya-exigeix-la-creacio-de-la-xarxa-ferroviaria-catalana-dalta-velocitat-amb-obligacio-de-servei-public/	524	UTF-8	0
37	https://www.eionet.europa.eu/gemet/ca/concept/6942	200	utf-8	272
38	https://noticies.tmb.cat/transport/latm-redissenya-planol-de-xarxa-ferroviaria-fer-lo-mes-simple-accessible	200	UTF-8	1150
39	https://ca.wikipedia.org/wiki/Xarxa_ferrovi%C3%A0ria_de_la_Catalunya_del_Nord	200	UTF-8	2175
40	https://ioc.xtec.cat/materials/FP/Recursos/fp_til_m10_/web/fp_til_m10_htmlindex/WebContent/u3/a2/continguts.html	200		8372
41	https://www.portdebarcelona.cat/ca/coneix-el-port/territori-port/infraestructura-ferroviaria	200	UTF-8	1137
42	https://govern.cat/salapremsa/notes-premsa/763009/estrategia-ferroviaria-catalunya-sostenibilitat-eficiencia-equilibri-territorial-afrontar-repte-dels-10-milions-dhabitants	200	utf-8	2532
43	https://alhora.cat/programa-12052024-pla-ferroviari/	200	UTF-8	3360
44	https://www.elcritic.cat/noticies/la-catalunya-sense-tren-31185	200	UTF-8	3856
45	https://ca.wikipedia.org/wiki/Xarxa_neuronal	200	UTF-8	4454
46	https://mobileworldcapital.com/ca/trends/les-xarxes-neuronals-que-son-i-com-es-comporten/	200	UTF-8	1381
47	https://ca.wikipedia.org/wiki/Xarxa_neuronal_artificial	200	UTF-8	4336
48	https://ifisc.uib-csic.es/ca/news/deep-neural-networks-using-single-neuron/	200	utf-8	739
49	http://eia.udg.edu/~blopez/LabNotebooks/labs/xn(GETI)/xn-geti.html	200		3324
50	https://cidai.eu/masterclass/masterclass-introduccio-a-les-xarxes-neuronals/	200	UTF-8	779
51	https://delatorre.ai/xarxes-neuronals/	200	UTF-8	947
52	https://flashcards.world/flashcards/sets/bf5ec585-889b-4735-bce7-b3294263bf44/	200	utf-8	11
53	https://web.ub.edu/web/actualitat/w/new-tool-to-study-how-neuronal-networks-recover-their-function-after-neuron-loss	200	UTF-8	966
54	https://degalalab.com/xarxes-neuronals-artificials/	200	UTF-8	1266
55	https://ca.wikipedia.org/wiki/Xarxa_neuronal_de_polsos	200	UTF-8	1072
56	https://ca.eitca.org/intel-%C2%B7-lig%C3%A8ncia-artificial/eitc-ai-dlpp-aprenentatge-profund-amb-python-i-pytorch/xarxa-neural/construcci%C3%B3-de-xarxa-neuronal/revisi%C3%B3-d%27ex%C3%A0mens-construint-xarxa-neuronal/com-mesurar-la-complexitat-d%27una-xarxa-neuronal-en-termes-d%27una-s%C3%A8rie-de-variables-i-quina-mida-tenen-alguns-models-de-xarxes-neuronals-m%C3%A9s-grans-sota-aquesta-comparaci%C3%B3/	200	utf-8	2274
57	https://claso.net/cat/blog/xarxa-neuronal-profunda-en-audiofons-la-innovacio-doticon	200	utf-8	2204
58	https://blog.fpmaragall.org/ca/connectivitat-cerebral	200	UTF-8	2175
59	https://enginyeriainformatica.cat/el-nobel-de-la-informatica-reconeix-els-avencos-en-les-xarxes-neuronals/	200	UTF-8	2335
60	https://notesdeseguretat.blog.gencat.cat/2025/05/07/les-xarxes-criminals-exploten-negocis-legals-per-reforcar-el-control-sobre-leconomia/	200	UTF-8	1072
61	https://www.staperpetua.cat/actualitat/noticies/tots-els-grups-municipals-subscriuen-la-declaracio-institucional-del-8-de-marc.html	200	utf-8	2160
62	https://indeksonline.net/ca/europol-me-shume-se-800-rrjete-kriminale-kercenojne-be-ne/	200	utf-8	700
63	https://www.elresum.cat/societat/2025/11/16/desarticulen-a-catalunya-dues-xarxes-criminals-dedicades-a-estafes-i-falsedat-documental/	200		280
64	https://madeinperpignan.com/catalunya-es-converteix-en-la-principal-via-de-pas-de-lhaixix-cap-a-europa/	200	UTF-8	1243
65	https://www.aldia.cat/gent/noticia-cauen-xarxes-trafic-drogues-arran-dun-assalt-fallit-labril-sant-quinti-barcelona-20251201105707.html	200	utf-8	581
66	https://dsp.interior.gencat.cat/handle/20.500.14007/4330?show=full&locale-attribute=es	200	utf-8	716
67	https://acn-portal.dam4cloud.com/new/52d9c2af-7319-4272-9a2e-976d32de7c1f/texts	200	utf-8	94
68	https://www.ara.cat/societat/desarticulades-organitzacions-criminals-heroina-narcopisos-raval_1_2639918.html	200	UTF-8	1240
69	https://www.rtva.ad/ca/noticies/societat/fiscalies-francesa-andorrana-signen-protocol-colaboracio	200	utf-8	837
70	https://www.apuntmedia.es/noticies/societat/alliberen-vora-1-800-victimes-trafic-explotacio-sexual-laboral-2024-un-22_1_1780999.html	200	UTF-8	852
71	https://www.segre.com/ca/nacional-internacional/210810/grecia-investiga-si-els-focs-son-obra-xarxes-criminals_111662.html	200	UTF-8	602
72	https://policia.es/_ca-valencia/comunicacion_prensa_detalle.php?ID=16606	200	UTF-8	1322
73	https://www.anc.ad/operacio-serengueti-linterpol-dete-1-000-presumptes-ciberdelinquents-responsables-de-causar-190-milions-de-dolars-en-perdues-a-tot-el-mon/	200	UTF-8	1268
74	https://www.laveulliure.ad/ca/article/els-dos-ultims-casos-dokupacio-al-pirineu-han-estat-la-seu-durgell	200	UTF-8	6708
75	https://winxesterdesign.com/ca/gestion-redes-sociales.php	200	UTF-8	817
76	https://www.studocu.com/ca-es/document/universitat-de-barcelona/pedagogia/analisi-de-les-xarxes-socials/13247055	403	UTF-8	0
77	https://anellides.com/blog/xarxes-fantasma/	403	UTF-8	0
78	https://www.adif.es/ca/sobre-adif/red-ferroviaria/mapa	403		0
79	https://www.adif.es/ca/sobre-adif/red-ferroviaria	403		0
80	https://rolecatcher.com/ca/guia-dhabilitats/coneixement/tecnologies-de-la-informacio-i-la-comunicacio/tecnologies-de-la-informacio-i-la-comunicacio-no-classificades-en-cap-altre-lloc/xarxes-neuronals-artificials/	403	UTF-8	0
81	https://www.upf.edu/web/focus/w/comunicacio-entre-xarxes-neuronals	403	UTF-8	0
82	https://ib3.org/nova-entesa-entre-espanya-i-argelia-contra-les-xarxes-criminals-de-trafic-de-persones	403		0
